"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1292","Presidio of San Francisco, San Francisco, CA","1448","300 Baden Avenue, Downtown, South San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",2391,1919,2978
"1292","Presidio of San Francisco, San Francisco, CA","1449","500 Forbes Boulevard, The East Side, South San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",2094,1582,2771
"1292","Presidio of San Francisco, San Francisco, CA","1450","0 Brookhaven Court, Fairmont, Pacifica","11/15/2016 - 12/15/2016, Every day, Daily Average",1633,1248,2136
"1292","Presidio of San Francisco, San Francisco, CA","1451","400 Loma Vista Terrace, Sharp Park, Pacifica","11/15/2016 - 12/15/2016, Every day, Daily Average",1736,1338,2250
"1292","Presidio of San Francisco, San Francisco, CA","1452","200 Ramona Avenue, Vallemar, Pacifica","11/15/2016 - 12/15/2016, Every day, Daily Average",1704,1411,2057
"1292","Presidio of San Francisco, San Francisco, CA","1454","300 East 28th Avenue, South San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",2563,2055,3195
"1292","Presidio of San Francisco, San Francisco, CA","1455","1800 Helene Court, East San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",2491,1969,3150
"1292","Presidio of San Francisco, San Francisco, CA","1457","1500 Donner Avenue, San Bruno","11/15/2016 - 12/15/2016, Every day, Daily Average",1912,1487,2457
"1292","Presidio of San Francisco, San Francisco, CA","1458","0 Colorados Drive, Millbrae","11/15/2016 - 12/15/2016, Every day, Daily Average",2007,1573,2560
"1292","Presidio of San Francisco, San Francisco, CA","1461","200 North Fremont Street, Central San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",2450,1935,3101
"1292","Presidio of San Francisco, San Francisco, CA","1464","200 Cupertino Way, South San Mateo, San Mateo","11/15/2016 - 12/15/2016, Every day, Daily Average",2676,2132,3358
"1292","Presidio of San Francisco, San Francisco, CA","1467","2600 Somerset Drive, Belmont","11/15/2016 - 12/15/2016, Every day, Daily Average",2450,1919,3126
"1292","Presidio of San Francisco, San Francisco, CA","1472","200 Oakhurst Place, Suburban Park - Lorelei Manor - Flood Park Triangle, Menlo Park","11/15/2016 - 12/15/2016, Every day, Daily Average",3140,2508,3931
"1292","Presidio of San Francisco, San Francisco, CA","1504","5800 Christie Avenue, Emeryville","11/15/2016 - 12/15/2016, Every day, Daily Average",2283,1738,2998
"1292","Presidio of San Francisco, San Francisco, CA","1512","2000 Essex Street, South Berkeley, Berkeley","11/15/2016 - 12/15/2016, Every day, Daily Average",2795,2240,3487
"1292","Presidio of San Francisco, San Francisco, CA","1513","Dwight D. Eisenhower Highway, Berkeley","11/15/2016 - 12/15/2016, Every day, Daily Average",2219,1712,2875
"1292","Presidio of San Francisco, San Francisco, CA","1528","6400 Gwin Road, Merriewood, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2567,2004,3286
"1292","Presidio of San Francisco, San Francisco, CA","1534","600 East 8th Street, Downtown Oakland, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2517,1821,3477
"1292","Presidio of San Francisco, San Francisco, CA","1536","2900 Sheffield Avenue, Reservoir Hills, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2508,1958,3211
"1292","Presidio of San Francisco, San Francisco, CA","1537","3200 Suter Street, Upper Peralta Creek, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2589,2002,3346
"1292","Presidio of San Francisco, San Francisco, CA","1559","500 Embarcadero West, Downtown Oakland, Oakland","11/15/2016 - 12/15/2016, Every day, Daily Average",2416,1779,3280
"1292","Presidio of San Francisco, San Francisco, CA","1608","1100 Studebaker Road, Saranap, Walnut Creek","11/15/2016 - 12/15/2016, Every day, Daily Average",3030,2495,3678
"1292","Presidio of San Francisco, San Francisco, CA","1629","500 Peru Avenue, Excelsior, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1968,1562,2479
"1292","Presidio of San Francisco, San Francisco, CA","1630","800 Bacon Street, Excelsior, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",2122,1594,2823
"1292","Presidio of San Francisco, San Francisco, CA","1639","0 Curtis Street, Crocker-Amazon, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1915,1507,2432
"1292","Presidio of San Francisco, San Francisco, CA","1646","100 Murray Street, Bernal Heights, San Francisco","11/15/2016 - 12/15/2016, Every day, Daily Average",1796,1410,2286
